age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,poutcome,y
45,0,2,6,0,0,0,0,1,4,127,2,1,0
48,3,0,0,1,2,2,1,6,2,123,4,1,0
35,0,2,6,0,0,2,0,6,0,174,2,1,0
26,0,2,3,1,2,0,0,3,2,421,1,1,0
31,8,2,3,0,2,2,0,7,3,107,1,1,0
41,0,0,6,0,0,0,0,7,1,57,1,1,0
55,5,1,2,0,0,0,1,4,2,297,1,1,0
43,9,2,6,0,2,0,1,6,4,255,2,1,0
32,9,1,5,0,2,0,0,1,3,185,2,1,0
33,0,1,6,0,1,1,0,1,1,73,4,1,0
51,9,1,2,1,0,0,0,3,1,136,4,1,0
33,6,1,6,0,2,0,0,7,0,229,2,1,0
52,1,1,2,1,2,0,1,1,3,132,4,1,0
39,3,1,6,0,0,0,1,6,1,237,1,1,0
38,0,1,6,0,0,0,0,1,3,154,1,1,0
51,9,1,3,0,2,0,0,7,0,167,4,1,0
55,5,1,0,0,2,2,1,6,3,438,2,1,0
30,0,1,3,1,0,2,0,1,2,153,1,1,0
38,9,2,5,0,2,0,0,3,2,72,1,1,0
39,0,1,3,0,0,0,1,6,4,550,2,1,0
32,7,1,1,0,2,2,1,3,3,36,1,1,0
39,7,1,3,0,2,0,1,0,0,137,1,1,0
36,0,1,6,0,0,0,0,6,2,105,1,1,0
31,9,1,3,1,2,2,1,6,3,234,5,1,0
36,2,1,6,0,0,2,1,6,0,550,5,1,0
45,4,1,6,0,2,0,0,0,0,345,1,1,0
41,7,2,6,0,2,0,0,1,0,325,1,1,1
28,9,1,3,0,2,0,0,9,1,89,1,2,0
48,2,1,6,0,0,0,0,0,2,550,1,1,1
47,4,1,0,1,0,0,1,4,4,79,1,1,0
55,0,1,6,0,2,0,0,8,2,120,1,1,0
31,0,1,5,0,0,2,0,2,1,367,2,0,1
26,8,2,7,0,2,0,0,7,4,92,2,1,0
55,0,0,1,1,0,2,0,3,1,234,2,1,0
36,0,2,3,0,0,0,1,3,0,219,2,1,0
31,1,2,0,0,2,0,0,7,2,111,2,1,0
55,5,0,5,0,2,2,0,9,2,550,1,1,0
37,7,1,3,0,0,0,1,6,4,110,5,1,0
37,0,0,6,0,2,0,1,6,2,93,2,1,0
37,9,1,5,1,2,0,0,7,0,222,5,1,0
44,1,1,0,1,2,2,0,6,2,148,5,1,0
49,0,2,6,0,0,0,0,3,3,57,5,1,0
55,6,0,6,0,2,0,0,3,2,548,1,1,0
45,1,0,0,1,2,0,0,3,0,120,1,1,0
35,9,1,5,0,0,0,0,6,4,339,1,0,0
40,1,1,2,0,0,0,0,7,3,71,1,1,0
47,2,0,2,0,0,0,0,7,2,187,2,1,0
32,9,1,7,0,2,0,0,3,0,193,2,1,0
55,5,1,5,0,0,0,1,9,4,134,3,0,0
26,1,2,2,0,0,0,0,3,3,246,1,1,0
55,3,0,0,1,0,0,1,6,3,115,1,1,0
55,1,1,7,1,0,0,0,3,1,298,1,1,0
26,1,2,2,0,2,0,1,6,3,112,4,1,0
55,7,1,0,0,0,0,1,6,2,249,5,1,0
29,4,2,2,0,2,0,0,3,0,135,1,1,0
37,0,2,6,0,0,0,0,9,2,209,1,2,1
26,0,1,6,0,2,0,0,5,0,277,1,1,0
55,0,1,3,0,2,0,0,8,0,427,1,0,1
44,0,1,6,0,2,0,0,3,4,486,1,1,0
44,0,2,6,0,0,0,0,0,0,550,2,1,0
48,1,1,5,0,0,2,0,6,2,291,2,1,0
26,8,2,2,0,2,0,1,5,1,169,4,1,0
35,1,1,0,0,2,0,0,6,3,65,1,1,0
26,8,2,7,0,2,0,0,0,1,205,1,0,1
34,9,1,5,0,2,0,0,6,2,550,4,1,0
41,1,1,7,1,2,2,0,3,3,97,3,1,0
44,3,1,2,0,0,0,1,6,0,98,1,1,0
26,7,2,3,0,0,0,1,6,3,119,3,1,0
30,5,2,2,0,0,0,0,6,0,36,5,0,0
36,0,1,6,1,2,0,0,1,3,181,3,1,0
26,7,2,3,0,2,0,1,4,1,94,2,1,0
53,9,0,5,0,0,0,0,1,0,75,1,1,0
37,2,0,3,0,2,2,0,7,4,258,2,0,0
55,5,1,0,0,2,0,0,9,1,213,5,1,0
28,8,2,3,0,0,0,0,6,4,182,4,1,0
33,10,1,6,0,0,0,0,1,0,115,1,1,0
40,1,1,0,1,0,2,1,3,2,36,1,1,0
36,7,1,3,0,0,0,0,6,2,62,2,0,0
55,5,0,0,0,0,2,0,0,1,184,2,0,0
51,1,1,2,1,0,0,0,1,2,187,2,1,0
38,0,1,3,1,0,0,0,3,3,203,1,1,0
32,6,1,5,0,0,2,0,8,0,55,2,1,0
39,9,1,5,0,0,0,1,6,3,411,2,1,0
32,1,2,2,1,0,0,1,6,4,550,1,1,0
47,9,1,3,1,0,0,0,0,1,267,2,0,0
52,9,1,3,0,2,2,0,1,4,165,2,1,0
52,6,1,6,0,2,0,1,6,0,135,2,1,0
34,3,0,6,0,1,1,0,0,0,182,2,0,0
50,1,1,0,1,2,0,0,1,0,119,3,1,0
51,3,1,7,0,2,2,0,0,2,132,2,1,0
37,1,2,6,1,2,0,0,6,2,166,2,1,0
32,0,1,6,0,2,2,0,1,1,124,2,1,0
26,1,2,2,0,0,0,0,5,2,456,2,2,1
40,9,2,6,0,0,0,0,7,4,281,3,1,0
32,1,1,5,0,0,0,1,6,0,278,2,1,0
28,1,1,2,0,0,0,1,3,3,400,5,1,0
37,2,0,3,1,2,0,0,3,4,538,2,1,0
39,7,1,1,1,2,0,1,4,4,100,1,1,0
34,6,1,4,0,2,0,0,7,2,113,1,0,0
37,4,0,6,0,2,0,0,6,1,176,1,1,0
46,1,0,5,0,2,0,0,1,4,192,1,1,0
29,1,2,2,0,0,0,1,6,0,479,2,1,0
38,0,1,1,0,0,0,0,3,2,262,3,1,0
31,0,2,6,0,2,0,0,7,2,353,1,1,1
41,0,2,3,0,0,0,1,8,3,49,1,1,0
33,1,2,1,0,1,1,1,6,0,550,1,1,1
44,1,1,5,0,0,0,1,6,3,64,1,1,0
47,1,1,6,0,0,0,0,1,1,115,3,1,0
55,6,1,5,1,0,0,1,4,0,162,1,1,0
39,4,0,6,0,2,0,0,3,3,550,1,1,1
31,9,2,6,0,0,0,0,1,4,550,3,1,0
26,7,2,3,0,0,0,0,3,3,180,2,1,1
30,0,2,3,0,2,0,0,7,4,109,1,0,0
32,4,2,6,0,0,0,0,3,2,550,1,1,0
55,5,1,0,0,2,0,0,7,4,487,1,0,1
42,9,2,5,1,1,1,1,6,3,529,1,1,0
37,7,1,3,0,0,0,1,6,4,74,3,1,0
47,0,1,6,0,0,0,1,3,3,186,5,1,0
51,9,1,3,1,1,1,0,1,4,550,1,1,1
43,0,1,6,0,2,0,0,1,4,281,4,1,0
47,1,1,3,1,0,0,1,6,0,140,1,1,0
51,10,1,1,0,0,0,0,4,2,280,2,0,1
40,1,1,5,0,0,0,0,3,1,189,1,1,0
42,1,1,0,0,0,0,0,6,3,56,1,1,0
51,1,1,0,0,2,0,1,6,0,153,1,1,0
34,9,0,5,0,0,0,1,5,0,257,1,0,1
44,1,1,1,0,2,0,0,3,4,334,5,1,0
36,1,1,2,0,2,0,1,6,2,55,2,1,0
26,1,2,2,0,0,0,1,6,3,282,2,1,0
33,0,1,6,0,2,0,1,6,4,550,1,1,0
34,9,0,5,0,2,0,0,0,0,172,1,1,0
55,1,1,2,0,2,0,0,6,0,77,4,1,0
32,0,2,6,0,0,0,0,1,4,550,1,1,1
36,0,1,3,0,2,0,1,3,3,305,5,1,0
30,1,1,2,0,0,0,1,4,1,141,5,1,0
37,7,1,3,0,2,0,1,6,0,228,1,1,0
30,10,1,3,0,2,0,0,6,1,214,3,2,1
33,1,1,1,1,0,0,1,6,2,305,1,1,0
49,9,1,5,0,2,0,1,6,3,57,1,1,0
40,0,2,3,0,0,0,1,4,0,97,1,1,0
34,4,1,6,0,2,0,1,6,0,197,4,1,0
41,1,1,7,0,0,0,0,3,3,89,1,1,0
38,0,0,2,0,0,0,0,7,0,271,1,1,0
27,1,2,2,1,2,2,0,3,4,171,4,1,0
33,7,0,3,0,0,0,1,6,3,326,4,1,0
45,4,1,6,1,0,2,1,3,0,36,1,1,0
53,1,2,2,0,0,0,1,3,4,413,1,2,1
30,0,2,6,0,0,0,0,4,0,275,1,1,1
40,7,1,2,0,2,0,0,0,2,264,2,0,0
49,0,0,6,0,0,0,0,6,1,124,5,1,0
29,9,2,5,0,2,0,0,1,2,87,5,1,0
32,0,1,6,0,2,0,0,1,0,122,2,1,0
41,9,2,3,0,2,0,0,1,4,88,3,1,0
29,4,2,6,0,0,0,0,7,4,89,1,1,0
32,7,2,2,0,2,0,0,6,2,78,1,0,0
33,0,1,6,0,0,0,0,1,3,100,1,1,0
32,9,1,6,0,0,0,0,1,0,67,2,1,0
35,7,1,3,0,2,0,1,6,3,87,1,1,0
38,6,1,2,1,0,0,0,1,0,550,1,1,1
51,1,1,0,1,2,0,1,4,3,334,2,1,0
51,0,0,6,1,0,0,1,6,0,196,5,1,0
38,9,1,5,0,2,0,0,7,4,111,1,1,0
46,9,1,3,0,0,0,1,4,3,372,1,1,0
51,1,1,0,0,2,0,0,7,1,346,1,1,0
41,10,1,2,1,2,0,1,4,1,80,3,1,0
36,1,1,3,0,2,2,1,6,2,426,5,1,0
32,0,0,6,0,2,0,1,6,2,147,4,1,0
45,4,1,6,0,0,0,0,3,2,550,1,1,0
26,0,2,6,0,2,0,0,6,3,228,1,1,1
55,5,1,0,1,2,0,1,6,4,316,1,1,0
34,0,1,6,0,0,0,0,7,1,141,2,1,0
55,5,0,0,1,2,0,1,2,3,150,1,1,0
43,0,1,6,0,0,2,0,1,4,291,1,1,0
39,7,1,3,0,0,0,0,6,4,383,5,1,0
48,9,1,5,0,2,2,0,7,0,148,1,1,0
27,9,0,7,1,0,0,0,6,0,184,4,1,0
50,0,1,2,0,2,0,0,0,2,550,3,1,1
49,0,0,3,0,2,0,1,6,0,137,1,1,0
46,1,1,7,0,2,0,1,6,1,299,1,1,0
41,9,1,3,0,0,0,0,1,2,36,4,1,0
49,9,0,3,0,0,0,0,3,2,124,1,1,0
52,9,1,5,0,0,0,1,6,0,145,1,1,0
28,0,1,6,0,2,0,0,1,4,75,1,0,0
29,9,1,6,0,2,2,0,3,2,201,1,1,0
39,9,1,5,0,2,0,0,0,2,423,2,1,1
55,5,1,0,0,0,0,0,9,3,550,1,2,1
33,9,0,3,0,2,0,0,6,3,247,1,1,0
55,3,0,1,0,2,0,1,3,2,51,1,1,0
26,1,2,2,0,0,0,1,6,0,36,4,0,0
55,5,0,3,0,0,2,0,4,3,143,1,1,0
33,7,1,3,0,0,0,1,6,1,145,4,1,0
40,2,1,6,1,1,1,1,4,2,91,1,1,0
36,4,2,6,0,0,0,1,5,4,550,1,1,1
38,0,2,6,0,0,0,1,6,3,189,1,1,0
32,9,0,5,0,2,0,0,6,3,493,5,1,0
53,0,1,6,0,0,0,0,2,2,110,1,2,0
39,1,0,1,1,0,0,1,6,0,550,2,1,0
41,10,1,2,1,0,0,1,6,3,111,2,1,0
55,5,0,0,0,0,0,0,9,4,532,2,2,1
32,0,1,2,0,0,0,1,3,3,320,3,1,0
31,9,1,6,0,2,0,1,4,0,59,3,1,0
43,1,1,2,0,2,0,0,3,1,107,5,1,0
29,10,1,6,0,2,0,0,3,2,104,2,1,0
51,7,1,1,0,0,0,0,0,2,407,1,2,1
36,3,1,0,0,0,0,0,7,3,242,1,0,0
27,9,1,6,0,2,0,0,3,3,459,1,1,0
38,0,2,6,0,2,0,0,1,1,40,2,1,0
52,1,1,0,1,2,0,0,3,0,550,1,1,1
44,3,1,3,1,2,0,0,3,1,550,1,1,0
52,4,1,6,0,0,0,0,6,0,550,5,0,0
54,1,1,3,0,0,0,0,3,2,550,1,1,1
55,4,1,6,0,0,0,0,1,1,106,5,1,0
35,0,0,6,0,2,0,1,6,0,221,2,1,0
48,1,1,0,1,2,0,0,1,4,89,1,1,0
33,0,1,6,0,0,0,0,1,2,137,5,1,0
36,0,1,6,0,0,2,0,3,4,153,2,1,0
34,9,1,5,0,0,0,0,1,1,123,1,1,0
28,9,2,6,0,2,2,0,6,2,178,2,0,0
44,6,1,5,0,0,0,1,6,2,550,5,1,0
38,3,0,6,0,0,0,0,7,4,403,2,1,1
33,9,1,5,0,0,0,0,9,4,550,1,1,1
47,6,1,6,0,0,0,0,0,1,145,1,1,0
37,0,1,3,0,2,2,0,3,4,205,5,1,0
53,9,1,3,0,2,0,0,1,4,169,1,1,0
34,6,2,5,0,2,0,0,6,0,76,2,0,0
49,4,1,6,1,2,0,1,6,0,550,5,1,0
55,4,0,6,0,2,0,1,6,2,81,1,1,0
34,9,2,6,1,0,0,1,6,1,66,3,1,0
35,1,1,1,0,0,0,1,4,3,92,1,1,0
36,9,2,5,0,0,2,1,6,1,114,2,1,0
33,7,1,3,0,2,0,0,6,0,88,1,1,0
47,9,2,5,1,2,2,1,4,1,227,1,1,0
30,1,1,3,0,0,0,1,4,4,301,1,1,0
36,1,1,2,0,2,0,1,6,2,317,2,1,0
32,0,2,6,0,0,0,1,6,3,530,2,1,0
55,9,1,3,0,2,2,0,1,4,290,2,2,1
31,9,1,5,0,2,0,0,1,4,409,2,1,0
43,0,1,3,0,0,0,0,3,1,550,2,1,1
43,1,2,1,0,0,0,0,3,4,93,3,1,0
30,7,2,3,0,2,0,0,6,0,65,2,1,0
26,0,2,3,1,2,0,1,3,2,36,1,1,0
47,7,1,3,0,1,1,0,7,3,125,1,1,0
38,7,2,2,0,0,2,0,6,3,515,1,0,1
29,2,2,6,0,2,0,0,0,0,550,2,1,0
55,5,2,5,1,2,0,0,3,0,161,4,1,0
53,0,1,6,0,0,0,0,1,4,384,5,1,0
53,7,1,1,0,2,0,0,6,2,157,4,0,0
35,4,1,6,0,2,0,0,4,1,150,3,1,0
31,9,2,5,0,0,0,0,1,4,218,4,1,0
34,9,1,5,1,0,0,0,3,2,61,1,1,0
34,7,0,2,0,0,0,0,3,0,550,1,1,0
52,4,0,6,0,2,2,1,4,2,73,1,1,0
53,9,0,3,0,2,0,0,3,3,201,4,1,0
40,1,1,2,0,2,0,0,6,2,308,2,1,0
26,8,2,1,0,2,0,0,1,1,550,1,1,0
31,9,1,5,0,2,0,0,3,4,87,2,1,0
48,9,1,5,0,0,0,0,1,3,67,2,1,0
30,1,1,2,0,2,0,1,6,2,58,1,1,0
53,0,1,6,0,2,2,0,1,4,277,1,1,0
51,1,1,0,0,2,0,1,4,3,83,1,1,0
49,7,1,3,0,0,0,0,1,1,117,1,1,0
26,9,2,6,0,2,0,0,1,0,142,2,0,0
37,1,0,0,1,2,2,1,6,0,301,2,1,0
53,9,2,5,1,0,0,1,6,3,360,2,1,0
49,1,1,0,1,0,0,1,4,0,151,1,1,0
29,7,2,6,0,0,0,0,3,0,116,1,1,0
32,9,1,5,1,0,0,0,1,2,78,5,1,0
49,1,1,2,0,0,0,0,6,0,235,2,1,0
55,9,0,6,0,0,2,1,4,3,187,1,1,0
50,0,1,2,0,2,0,0,1,2,36,5,1,0
33,0,2,3,1,2,0,0,7,3,215,1,1,0
28,1,2,2,0,1,1,0,6,1,166,1,1,0
45,9,1,3,0,2,0,1,6,1,79,1,1,0
48,1,1,5,1,2,0,0,1,2,127,3,1,0
37,1,1,5,0,0,0,0,6,1,114,1,1,0
41,9,0,5,0,0,0,1,3,4,38,1,1,0
30,9,1,2,0,0,2,0,3,2,536,2,1,0
53,0,1,6,0,2,0,1,6,3,68,2,1,0
41,10,0,5,0,1,1,0,1,3,271,3,1,0
41,9,1,6,0,0,2,1,4,0,145,1,1,0
26,8,1,6,0,0,0,0,4,0,191,1,1,1
35,9,2,6,0,2,2,1,1,2,37,4,1,0
31,0,2,6,0,2,2,0,9,3,194,1,1,1
38,9,1,6,1,2,0,1,6,0,550,4,1,0
29,1,1,2,0,0,0,0,6,0,111,4,1,0
26,8,2,0,0,0,0,0,5,1,114,2,1,0
32,0,1,3,0,2,0,0,7,2,90,2,1,0
55,3,1,0,0,0,2,0,3,1,116,1,1,0
27,8,2,3,1,2,0,1,6,2,38,5,1,0
39,1,1,5,0,0,0,0,6,1,149,1,0,0
54,0,1,0,1,1,1,1,6,0,296,1,1,0
55,3,0,0,0,2,2,0,9,4,511,1,1,0
35,2,0,6,0,0,0,0,7,4,56,4,1,0
46,2,1,5,1,0,0,1,4,0,243,5,1,0
44,7,0,3,0,0,0,1,6,2,71,5,1,0
34,0,1,6,0,2,0,0,9,1,125,2,1,0
35,6,1,6,0,2,0,0,1,2,550,2,1,1
32,0,2,2,0,2,0,0,3,2,77,2,1,0
33,6,1,2,0,0,0,1,4,0,330,1,1,0
46,1,0,2,0,0,0,1,6,4,418,2,1,0
32,1,1,1,0,2,0,1,6,2,52,3,1,0
46,6,1,3,1,2,0,1,3,0,121,1,1,0
38,0,0,1,1,2,0,0,0,2,550,1,0,0
38,0,1,6,0,0,0,0,1,2,550,3,1,1
30,1,1,2,0,2,0,0,3,0,550,2,1,1
42,0,1,2,0,2,2,1,6,3,267,2,1,0
28,0,1,3,0,2,0,1,4,3,185,3,1,0
30,9,2,5,0,0,0,0,1,3,216,3,1,0
39,1,1,0,1,0,0,1,4,0,36,5,1,0
47,1,1,3,1,2,0,1,6,3,269,1,1,0
47,4,1,0,0,0,2,1,4,2,216,1,1,0
26,8,2,3,0,0,0,0,6,2,36,1,0,0
42,6,1,6,0,0,0,0,1,0,148,3,1,0
40,9,1,6,0,0,0,0,7,0,52,1,0,0
26,8,2,1,0,2,0,0,9,2,161,2,2,1
36,2,2,6,0,0,0,1,4,3,140,2,1,0
36,2,2,6,0,0,0,0,6,3,550,1,1,1
40,1,1,1,1,0,0,0,6,0,182,2,1,0
37,2,1,6,0,0,0,0,7,3,543,1,1,1
29,9,2,5,0,0,0,1,6,4,199,2,1,0
33,0,2,3,0,0,0,0,4,4,170,1,1,0
41,7,2,5,0,2,0,0,7,3,41,2,1,0
26,7,2,3,0,2,0,1,6,4,550,1,1,0
39,1,1,7,0,0,0,0,0,0,79,1,1,0
32,7,1,3,0,0,0,1,4,2,550,2,1,0
43,2,1,0,0,0,0,0,3,1,36,5,1,0
46,0,2,3,0,2,2,0,7,0,116,2,0,0
44,2,1,3,0,2,0,0,1,4,312,1,1,0
29,9,1,5,0,0,0,0,3,3,294,2,1,0
30,9,2,5,0,2,0,0,3,3,154,1,1,0
43,7,0,3,0,2,0,0,3,1,140,2,1,0
32,0,1,6,1,1,1,1,6,1,261,5,1,0
39,5,0,0,0,2,2,0,6,3,209,2,0,0
30,9,2,3,0,2,0,0,1,3,276,2,1,0
38,0,1,2,0,2,2,0,7,4,122,2,1,0
36,6,1,2,0,2,0,0,7,2,317,2,1,0
36,0,1,6,0,0,0,0,1,1,550,2,1,1
34,9,2,5,0,0,0,0,8,2,138,1,0,0
26,8,2,1,0,0,0,0,5,3,136,1,1,1
29,2,2,2,0,0,0,0,3,1,223,3,1,0
50,0,0,3,0,2,0,0,3,0,95,4,1,0
48,9,1,5,0,2,2,0,8,1,450,1,2,1
28,6,2,6,0,0,0,0,5,0,114,1,1,0
53,0,1,3,0,2,0,0,6,0,45,1,1,0
35,6,1,3,0,0,0,0,3,1,187,3,1,0
45,7,1,3,0,0,0,0,0,3,139,1,1,0
35,1,1,2,0,0,0,1,6,1,70,2,0,0
26,8,2,3,0,2,0,0,1,0,136,1,0,0
35,2,0,6,0,2,0,0,4,1,92,2,0,0
55,5,1,6,0,0,0,0,1,1,497,2,0,0
34,1,1,5,0,0,2,0,1,3,150,4,1,0
32,1,1,2,0,0,0,1,6,3,550,5,1,0
45,1,1,2,1,2,0,1,6,4,246,2,1,0
50,9,1,2,0,0,0,0,7,0,550,1,1,1
26,9,2,5,0,2,0,1,3,2,194,2,1,0
30,10,2,5,0,2,0,0,5,1,341,1,1,0
34,1,1,0,0,0,0,0,3,4,384,1,1,0
28,0,2,6,0,2,0,1,6,0,286,5,1,0
26,10,2,3,1,2,0,1,4,1,53,1,1,0
51,3,1,0,1,0,2,0,1,2,126,1,1,0
35,0,2,6,0,0,0,0,6,4,149,5,1,0
28,1,1,2,0,0,0,1,6,0,90,5,1,0
55,0,1,0,0,0,0,0,1,2,82,3,1,0
41,0,1,5,0,0,0,0,0,1,36,2,1,0
46,11,1,0,1,2,0,1,4,2,110,3,1,0
35,0,2,6,0,2,0,0,4,1,293,1,2,1
30,0,2,6,0,2,2,0,6,0,191,1,1,0
52,0,1,7,0,2,0,0,1,3,550,1,1,1
55,4,1,6,1,2,0,1,4,3,412,5,1,0
29,0,2,6,0,2,0,1,6,4,51,3,1,0
45,2,1,0,1,0,0,0,6,1,211,5,1,0
35,2,1,6,0,0,0,1,4,0,79,4,1,0
48,10,1,0,1,2,0,0,1,4,57,1,1,0
29,0,2,6,0,2,2,0,7,2,550,1,1,1
37,9,1,5,1,0,0,1,6,4,135,2,1,0
42,0,1,6,0,0,0,0,7,1,62,1,0,0
51,1,1,1,1,2,0,1,6,1,109,2,1,0
55,9,0,5,0,2,0,0,7,1,181,4,1,0
35,0,1,6,0,2,2,0,6,2,165,1,1,0
47,7,1,1,0,2,0,0,6,2,201,2,0,0
55,1,1,2,1,0,0,0,3,0,168,1,1,0
55,7,1,2,1,2,0,0,0,0,185,1,1,0
36,1,2,1,1,2,0,1,3,1,550,1,1,1
55,5,1,5,0,0,2,0,3,2,82,1,2,0
32,0,1,6,0,0,0,0,7,2,36,5,1,0
55,5,0,0,1,0,2,1,6,0,237,1,1,0
34,1,1,2,0,0,0,1,4,1,206,1,1,0
38,7,0,1,0,0,0,1,4,3,269,2,1,0
51,1,1,1,0,0,0,0,1,0,393,1,1,0
26,7,2,3,0,2,0,1,4,1,256,1,1,0
55,2,1,6,0,2,0,1,3,4,64,1,1,0
30,0,1,6,0,0,0,0,3,0,550,2,1,0
55,5,0,0,0,2,0,0,5,1,187,3,1,1
43,0,1,3,0,0,0,1,6,4,550,1,1,0
36,1,2,2,0,2,2,0,7,0,70,1,1,0
26,0,2,6,0,2,0,0,6,3,427,1,1,1
30,1,1,2,1,2,0,1,6,2,180,1,1,0
41,10,1,3,0,0,0,0,9,4,182,1,2,1
52,7,0,3,0,1,1,1,4,2,297,1,1,0
26,0,1,3,0,2,2,0,8,1,126,1,1,0
40,0,2,6,1,0,0,0,3,1,192,1,1,0
28,0,1,6,0,2,0,0,1,0,140,1,0,0
32,1,1,0,0,0,0,0,6,1,299,3,1,0
35,9,2,6,0,0,2,0,1,4,174,1,1,0
35,0,0,3,0,0,0,0,7,1,49,3,1,0
55,4,1,6,0,2,2,0,7,0,283,1,0,0
33,7,0,3,0,0,0,1,6,4,201,1,1,0
27,9,2,6,0,2,0,0,6,1,77,5,1,0
35,1,1,2,0,0,0,1,6,3,227,4,1,0
35,4,1,6,0,0,0,0,0,1,81,3,1,0
55,0,0,2,0,2,2,0,3,1,518,4,1,0
37,1,1,2,1,0,0,1,6,1,263,1,1,0
31,1,1,2,0,0,0,0,6,2,185,3,1,0
29,0,2,6,0,2,0,1,1,0,59,1,1,0
43,7,1,3,0,0,0,0,3,1,550,1,1,1
32,6,1,5,0,0,0,1,4,3,129,1,1,0
44,1,1,1,0,0,0,0,6,4,288,1,0,0
55,9,1,5,1,0,0,1,4,3,134,1,1,0
42,7,1,2,0,0,0,0,6,0,42,2,0,0
26,10,1,6,0,2,0,1,4,1,266,1,1,0
30,1,2,3,0,0,0,0,7,2,363,1,1,0
26,1,2,0,0,0,0,0,3,4,53,5,1,0
32,1,0,2,0,0,0,1,6,4,205,2,1,0
55,5,1,6,0,2,0,1,4,0,36,5,1,0
28,6,2,2,0,2,0,1,6,3,36,4,1,0
54,4,1,6,0,2,0,0,0,2,121,1,1,0
55,10,1,3,0,2,2,0,3,0,550,1,1,0
55,4,0,6,0,2,0,0,7,2,487,1,1,0
41,7,0,3,0,2,0,0,3,3,77,5,1,0
32,0,2,6,0,0,0,0,5,1,52,3,1,0
39,0,0,3,0,0,0,1,4,3,139,1,1,0
29,2,1,3,0,2,0,0,6,2,539,1,1,0
53,7,0,3,1,0,2,0,0,2,550,1,1,0
38,1,2,0,0,0,0,0,6,2,121,2,1,0
35,11,1,2,0,0,0,0,1,3,117,1,1,0
55,3,0,0,0,2,2,1,6,1,205,2,1,0
36,1,1,3,0,0,0,1,4,4,550,5,1,0
39,3,1,5,0,2,0,0,1,0,80,1,1,0
35,1,0,2,1,2,0,0,3,2,248,1,1,0
35,0,1,6,0,2,0,1,6,2,379,4,1,0
46,1,1,2,0,0,0,0,1,1,122,1,1,0
30,2,2,6,0,2,0,0,0,2,550,1,1,0
32,9,1,5,0,2,0,1,4,3,229,1,1,0
27,7,2,3,0,1,1,1,3,3,207,3,1,0
26,0,1,3,0,0,0,0,3,3,42,1,1,0
26,0,2,3,0,0,0,1,3,2,550,5,1,0
28,7,1,3,0,2,0,0,3,3,376,1,1,0
32,1,1,3,1,0,0,1,6,3,172,1,1,0
43,9,1,5,0,0,2,0,6,1,191,2,2,0
38,1,1,2,0,2,2,1,6,1,468,1,1,0
53,1,1,2,1,2,0,1,6,3,139,2,1,0
35,9,1,5,0,0,0,0,6,4,66,2,1,0
51,7,1,7,1,0,0,1,6,0,36,2,1,0
37,8,0,6,0,2,2,0,6,2,417,2,1,1
30,1,2,2,0,2,0,0,6,4,68,2,0,0
39,0,1,6,0,2,2,0,3,4,53,5,1,0
55,5,1,3,0,2,0,0,0,2,407,2,1,1
26,0,2,3,0,2,0,1,4,1,223,2,1,0
34,7,0,2,0,2,2,1,6,2,293,2,1,0
35,1,1,2,1,2,2,1,4,2,122,5,1,0
39,1,2,7,0,2,2,0,6,0,162,3,1,0
45,11,3,7,0,2,0,0,3,4,550,1,1,1
40,0,2,6,0,2,0,0,6,4,112,2,1,0
39,3,1,2,0,2,0,1,6,1,550,3,1,1
47,9,1,2,0,2,0,0,3,1,502,2,1,0
26,1,1,2,0,0,0,0,6,2,135,1,0,0
32,0,1,6,0,2,0,1,6,0,82,3,1,0
26,8,2,3,0,2,2,1,6,4,61,4,0,0
41,9,2,6,1,0,0,1,6,4,550,1,1,0
40,1,1,0,0,0,0,0,6,1,36,5,1,0
42,1,1,2,0,0,0,0,3,3,550,1,1,1
34,1,1,5,0,0,0,0,0,0,365,1,1,0
34,2,1,6,1,2,0,0,7,1,550,2,1,1
54,10,1,2,0,0,0,1,6,4,108,1,1,0
34,1,2,2,0,0,0,0,0,0,203,1,2,0
34,1,1,2,0,2,2,0,6,0,328,1,1,0
42,1,1,1,0,2,0,1,4,0,60,1,1,0
44,10,1,2,1,0,2,0,3,4,113,1,1,0
53,1,1,2,0,2,0,1,4,0,36,5,1,0
26,8,1,6,0,0,0,0,3,3,114,1,1,0
33,1,0,2,1,2,2,0,3,4,464,3,1,0
31,0,0,3,0,0,0,0,6,3,101,2,1,0
26,6,1,3,0,2,2,0,6,2,181,5,1,0
28,0,2,6,0,0,0,0,1,4,332,1,1,1
28,9,1,2,0,2,0,0,6,4,224,1,0,0
26,0,2,6,0,2,0,0,8,1,123,1,1,0
50,7,1,3,0,2,0,0,1,1,54,5,1,0
39,1,1,1,0,0,0,0,0,0,239,2,1,0
55,3,0,0,1,0,0,1,6,1,86,1,1,0
39,0,2,3,0,2,0,0,0,0,341,1,1,0
42,0,1,6,0,0,0,1,2,0,104,5,2,0
55,1,1,2,1,2,0,0,3,1,71,5,1,0
53,1,2,2,0,2,0,1,3,4,550,2,1,1
41,9,0,6,0,2,0,0,1,1,335,3,1,0
29,10,2,6,0,0,0,1,4,0,36,5,1,0
36,1,1,1,1,0,2,0,3,2,256,2,1,0
35,0,1,3,1,0,0,1,4,0,238,3,1,0
40,0,1,5,1,2,0,1,6,0,488,1,1,0
