age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,poutcome,y
27,admin.,single,university.degree,no,yes,no,cellular,aug,wed,398,4,failure,yes
29,technician,married,professional.course,no,no,no,telephone,may,wed,125,2,nonexistent,no
26,technician,single,professional.course,no,yes,no,cellular,jul,thu,550,1,nonexistent,no
33,unemployed,married,high.school,no,yes,yes,cellular,oct,tue,301,2,nonexistent,yes
34,admin.,married,university.degree,unknown,no,no,telephone,may,thu,134,1,nonexistent,no
29,admin.,single,university.degree,no,no,no,cellular,aug,mon,122,2,nonexistent,no
34,admin.,single,basic.6y,no,no,no,cellular,apr,mon,36,5,nonexistent,no
46,management,married,high.school,unknown,yes,no,cellular,jul,thu,58,1,nonexistent,no
30,services,married,university.degree,no,yes,no,telephone,jun,mon,83,4,nonexistent,no
29,services,married,high.school,no,yes,yes,telephone,may,wed,36,3,nonexistent,no
55,retired,married,professional.course,unknown,no,no,telephone,may,fri,36,2,nonexistent,no
50,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,550,1,nonexistent,yes
52,management,married,professional.course,no,unknown,unknown,telephone,may,fri,135,2,nonexistent,no
55,retired,married,university.degree,no,no,no,cellular,may,wed,109,1,failure,no
55,retired,divorced,basic.4y,no,yes,no,telephone,oct,fri,152,4,nonexistent,no
40,management,married,university.degree,no,no,no,telephone,jun,thu,136,1,nonexistent,no
39,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,286,3,nonexistent,no
31,admin.,single,university.degree,no,no,no,cellular,aug,thu,331,2,nonexistent,no
33,services,married,high.school,unknown,yes,no,telephone,jun,fri,106,3,nonexistent,no
30,entrepreneur,married,professional.course,no,yes,no,telephone,jun,tue,550,3,nonexistent,yes
55,retired,married,basic.4y,no,no,no,cellular,oct,fri,155,1,success,no
43,blue-collar,married,basic.9y,no,unknown,unknown,telephone,jun,fri,37,1,nonexistent,no
31,blue-collar,married,high.school,no,yes,no,cellular,jul,fri,45,2,nonexistent,no
40,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,267,5,nonexistent,no
45,blue-collar,married,professional.course,no,yes,no,cellular,may,fri,157,3,nonexistent,no
36,admin.,single,university.degree,no,no,no,cellular,nov,thu,428,1,nonexistent,no
33,technician,single,professional.course,no,no,no,cellular,jul,tue,152,1,nonexistent,no
55,retired,married,basic.4y,unknown,yes,no,cellular,mar,tue,186,2,failure,no
37,admin.,single,high.school,no,yes,no,cellular,jul,mon,291,1,nonexistent,no
55,retired,married,basic.4y,no,yes,no,cellular,mar,tue,229,1,success,yes
39,management,married,university.degree,no,no,no,telephone,jun,mon,550,3,nonexistent,yes
55,admin.,divorced,university.degree,no,yes,no,cellular,nov,wed,550,1,nonexistent,no
37,admin.,single,university.degree,no,yes,yes,cellular,may,fri,171,1,nonexistent,no
41,blue-collar,married,basic.6y,no,no,no,telephone,may,tue,550,1,nonexistent,no
38,technician,single,university.degree,no,yes,no,cellular,jun,tue,128,1,nonexistent,no
37,blue-collar,single,basic.6y,no,yes,no,cellular,apr,fri,99,2,nonexistent,no
45,admin.,married,university.degree,no,no,no,cellular,jul,tue,345,4,nonexistent,no
26,admin.,single,university.degree,no,yes,no,cellular,apr,thu,115,2,failure,no
52,entrepreneur,married,university.degree,no,yes,no,cellular,jul,mon,97,3,nonexistent,no
55,retired,married,university.degree,no,yes,no,cellular,apr,tue,216,1,nonexistent,yes
47,services,married,basic.6y,no,no,no,telephone,jun,wed,107,3,nonexistent,no
55,self-employed,married,professional.course,unknown,no,no,cellular,nov,fri,383,4,failure,no
55,retired,married,unknown,no,yes,no,cellular,jul,wed,87,3,nonexistent,yes
55,retired,married,basic.4y,unknown,yes,no,telephone,may,mon,123,1,nonexistent,no
38,technician,married,professional.course,unknown,no,no,cellular,apr,fri,550,1,failure,yes
42,management,married,university.degree,no,no,no,cellular,nov,thu,110,2,nonexistent,no
55,retired,married,basic.6y,no,yes,no,cellular,may,mon,228,5,nonexistent,yes
29,admin.,single,university.degree,no,yes,no,cellular,jun,wed,147,1,failure,no
39,admin.,married,university.degree,no,yes,no,telephone,may,fri,127,1,nonexistent,no
55,self-employed,married,basic.9y,no,yes,no,cellular,aug,thu,107,3,nonexistent,no
38,admin.,single,university.degree,no,yes,no,cellular,aug,fri,140,1,nonexistent,no
41,entrepreneur,married,basic.4y,no,yes,no,cellular,jul,mon,120,1,nonexistent,no
26,blue-collar,single,basic.9y,no,no,no,cellular,apr,mon,550,1,nonexistent,yes
37,admin.,single,university.degree,no,yes,no,cellular,jul,wed,305,2,nonexistent,no
55,retired,married,basic.4y,unknown,yes,yes,cellular,jul,wed,253,1,nonexistent,no
47,blue-collar,married,basic.9y,unknown,no,no,cellular,may,wed,139,1,nonexistent,no
48,admin.,married,high.school,no,no,no,telephone,nov,wed,36,1,nonexistent,no
26,services,single,high.school,no,yes,no,cellular,apr,tue,114,1,nonexistent,no
40,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,549,1,nonexistent,no
26,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,136,3,failure,no
26,student,married,university.degree,no,no,yes,cellular,apr,fri,74,2,nonexistent,no
54,blue-collar,married,unknown,unknown,yes,yes,cellular,aug,fri,150,1,nonexistent,no
33,technician,married,professional.course,no,yes,no,cellular,aug,mon,417,2,nonexistent,no
41,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,152,1,failure,no
33,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,52,1,failure,no
36,self-employed,single,university.degree,no,yes,no,cellular,nov,mon,69,4,failure,no
45,admin.,married,university.degree,no,no,no,cellular,jul,tue,242,5,nonexistent,no
34,admin.,single,university.degree,no,yes,no,telephone,may,mon,550,2,nonexistent,no
45,services,single,professional.course,unknown,unknown,unknown,telephone,may,tue,271,2,nonexistent,no
55,unknown,married,unknown,unknown,yes,no,cellular,jul,wed,323,3,nonexistent,no
48,technician,married,basic.9y,no,yes,no,cellular,may,mon,87,1,nonexistent,no
45,admin.,married,university.degree,no,no,no,cellular,dec,thu,150,2,success,yes
39,blue-collar,married,basic.9y,no,no,no,telephone,nov,thu,281,2,failure,no
34,technician,married,professional.course,no,yes,no,telephone,aug,thu,51,2,nonexistent,no
36,admin.,single,high.school,no,yes,no,telephone,jun,tue,150,5,nonexistent,no
44,admin.,married,basic.9y,unknown,yes,yes,cellular,aug,thu,36,5,nonexistent,no
38,technician,single,professional.course,no,yes,no,cellular,aug,tue,99,4,nonexistent,no
34,admin.,married,university.degree,no,no,yes,cellular,may,wed,72,4,failure,no
44,technician,married,professional.course,no,no,no,cellular,jul,thu,221,1,nonexistent,no
54,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,166,3,nonexistent,no
34,technician,single,university.degree,no,yes,no,cellular,aug,wed,174,1,nonexistent,no
34,technician,single,professional.course,no,no,no,cellular,may,tue,550,2,failure,yes
42,technician,divorced,university.degree,no,no,no,cellular,jul,fri,221,2,nonexistent,no
47,blue-collar,divorced,basic.4y,no,yes,no,cellular,aug,mon,265,3,nonexistent,no
37,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,73,2,nonexistent,no
47,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,109,3,nonexistent,no
46,management,married,university.degree,no,no,no,cellular,jul,mon,550,2,nonexistent,yes
52,admin.,married,university.degree,no,yes,yes,cellular,jul,thu,550,1,nonexistent,yes
39,admin.,divorced,high.school,unknown,yes,no,cellular,jul,wed,77,1,nonexistent,no
45,services,married,basic.9y,no,no,yes,telephone,may,mon,298,1,nonexistent,no
27,technician,single,professional.course,no,no,no,telephone,may,tue,148,1,nonexistent,no
34,technician,married,university.degree,no,no,no,cellular,may,fri,51,1,nonexistent,no
44,technician,married,professional.course,unknown,no,no,telephone,may,thu,203,1,nonexistent,no
55,blue-collar,married,unknown,no,yes,no,telephone,oct,tue,54,1,nonexistent,no
39,admin.,married,university.degree,no,yes,no,telephone,jun,thu,52,1,failure,no
46,admin.,divorced,high.school,no,no,no,cellular,may,tue,84,1,nonexistent,no
35,services,married,high.school,no,no,no,cellular,may,mon,130,3,failure,no
31,admin.,single,university.degree,no,no,no,cellular,nov,thu,365,1,nonexistent,no
55,admin.,married,basic.4y,unknown,no,yes,cellular,may,fri,186,2,nonexistent,no
45,blue-collar,divorced,basic.4y,no,no,no,telephone,apr,mon,197,4,nonexistent,no
33,technician,single,professional.course,no,yes,no,cellular,aug,thu,74,2,nonexistent,no
49,blue-collar,married,unknown,no,no,no,telephone,jun,thu,225,1,nonexistent,no
55,blue-collar,married,basic.4y,no,yes,no,telephone,jun,fri,165,2,nonexistent,no
34,blue-collar,married,basic.4y,unknown,no,yes,telephone,jun,tue,276,2,nonexistent,no
33,entrepreneur,married,high.school,no,yes,no,cellular,apr,fri,273,2,failure,no
36,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,191,2,failure,no
55,blue-collar,married,high.school,no,yes,no,cellular,apr,tue,97,2,nonexistent,no
51,housemaid,married,high.school,no,no,no,cellular,nov,wed,355,2,nonexistent,no
47,admin.,married,university.degree,no,yes,no,cellular,nov,fri,127,2,nonexistent,no
32,admin.,divorced,high.school,no,no,no,cellular,nov,tue,115,1,failure,no
43,admin.,married,high.school,no,no,no,cellular,may,fri,550,4,nonexistent,yes
27,blue-collar,single,basic.9y,no,unknown,unknown,cellular,jul,mon,182,3,nonexistent,no
31,management,single,university.degree,no,yes,no,cellular,apr,thu,211,1,nonexistent,no
36,technician,married,high.school,no,no,no,telephone,jun,tue,128,1,nonexistent,no
39,management,married,university.degree,no,no,no,cellular,aug,fri,108,1,nonexistent,no
41,technician,married,university.degree,no,no,no,cellular,jul,tue,83,2,nonexistent,no
42,blue-collar,married,basic.9y,unknown,no,no,telephone,jul,fri,61,4,nonexistent,no
29,admin.,single,high.school,no,no,no,cellular,may,wed,131,1,failure,no
30,admin.,single,high.school,no,yes,no,telephone,jul,tue,249,5,nonexistent,no
42,technician,divorced,high.school,no,no,no,telephone,may,tue,204,4,nonexistent,no
30,unemployed,married,professional.course,no,unknown,unknown,cellular,jul,thu,156,5,nonexistent,no
31,admin.,married,university.degree,no,no,no,cellular,aug,tue,164,1,nonexistent,yes
39,blue-collar,married,basic.6y,no,no,no,telephone,may,fri,206,2,nonexistent,no
30,blue-collar,married,basic.4y,no,yes,no,telephone,jul,thu,550,5,nonexistent,no
33,admin.,single,university.degree,no,yes,no,telephone,jun,fri,342,5,nonexistent,no
27,technician,single,high.school,no,no,no,cellular,jul,wed,445,2,nonexistent,no
49,management,married,high.school,no,yes,no,telephone,jun,mon,36,5,nonexistent,no
37,entrepreneur,married,high.school,unknown,no,no,cellular,nov,thu,68,1,failure,no
35,technician,married,university.degree,no,no,no,cellular,aug,fri,224,3,nonexistent,no
36,admin.,single,university.degree,no,yes,no,cellular,jun,wed,550,1,failure,no
35,self-employed,married,university.degree,no,yes,no,telephone,jul,thu,172,5,nonexistent,no
39,services,married,high.school,no,yes,no,telephone,may,fri,86,2,nonexistent,no
26,admin.,married,high.school,no,no,no,cellular,jun,mon,79,1,nonexistent,no
32,blue-collar,married,professional.course,no,yes,no,cellular,may,mon,333,1,nonexistent,no
26,services,single,high.school,no,yes,no,cellular,jul,mon,509,1,nonexistent,no
35,blue-collar,single,high.school,no,no,no,cellular,may,tue,550,1,nonexistent,yes
30,technician,single,professional.course,no,yes,yes,cellular,nov,tue,69,2,nonexistent,no
36,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,148,1,nonexistent,no
30,admin.,single,high.school,no,yes,no,cellular,nov,wed,195,2,nonexistent,no
35,entrepreneur,married,high.school,no,no,no,cellular,jul,wed,550,4,nonexistent,yes
30,blue-collar,married,basic.6y,no,yes,yes,cellular,jul,wed,550,2,nonexistent,yes
33,technician,married,professional.course,no,yes,yes,cellular,aug,mon,106,2,nonexistent,no
54,blue-collar,married,professional.course,unknown,yes,yes,telephone,may,mon,198,3,nonexistent,no
38,blue-collar,married,basic.4y,no,no,no,cellular,apr,tue,277,1,nonexistent,no
26,student,single,high.school,no,yes,no,cellular,apr,thu,195,2,nonexistent,no
26,technician,unknown,university.degree,no,yes,no,cellular,may,mon,346,2,nonexistent,no
50,entrepreneur,married,basic.9y,no,no,no,telephone,nov,tue,36,1,nonexistent,no
34,technician,single,professional.course,no,yes,yes,cellular,mar,fri,136,1,nonexistent,no
47,self-employed,married,university.degree,no,no,no,cellular,aug,tue,320,3,nonexistent,no
55,services,married,basic.9y,unknown,no,no,telephone,may,mon,379,1,nonexistent,no
35,technician,married,professional.course,no,no,no,telephone,may,thu,504,3,nonexistent,no
26,blue-collar,single,basic.4y,no,no,no,telephone,jun,wed,107,5,nonexistent,no
26,services,married,high.school,no,no,no,cellular,jul,tue,259,1,nonexistent,no
50,entrepreneur,married,professional.course,unknown,yes,no,cellular,aug,fri,550,4,nonexistent,yes
42,self-employed,divorced,university.degree,no,yes,no,cellular,nov,tue,278,2,nonexistent,no
42,admin.,married,university.degree,no,yes,no,cellular,jun,thu,156,2,nonexistent,no
32,technician,married,professional.course,no,yes,no,telephone,may,wed,104,1,nonexistent,no
35,admin.,single,university.degree,no,no,no,cellular,jul,fri,60,2,nonexistent,no
55,blue-collar,married,illiterate,no,yes,no,cellular,jul,tue,92,3,nonexistent,no
26,student,single,university.degree,no,yes,no,cellular,sep,fri,349,2,failure,no
52,retired,married,professional.course,no,yes,no,cellular,jul,wed,53,3,nonexistent,no
53,self-employed,married,basic.9y,no,yes,yes,cellular,aug,fri,550,5,nonexistent,yes
38,blue-collar,married,high.school,no,no,no,telephone,may,fri,36,5,nonexistent,no
37,admin.,married,high.school,no,no,no,telephone,may,fri,550,1,nonexistent,no
35,admin.,married,university.degree,no,no,no,telephone,may,thu,420,4,nonexistent,no
38,technician,divorced,university.degree,unknown,yes,no,cellular,aug,mon,67,2,nonexistent,no
39,management,single,basic.9y,no,no,yes,telephone,nov,mon,36,1,nonexistent,no
29,services,single,high.school,no,yes,no,cellular,may,wed,240,3,failure,no
39,admin.,married,professional.course,no,no,yes,cellular,aug,fri,323,3,nonexistent,no
55,technician,married,university.degree,no,no,no,telephone,may,fri,58,1,nonexistent,no
26,services,single,high.school,no,no,no,telephone,jun,fri,36,5,nonexistent,no
44,unemployed,single,basic.4y,no,no,no,cellular,jun,tue,276,2,nonexistent,no
29,technician,married,professional.course,no,no,no,telephone,may,tue,128,5,nonexistent,no
34,admin.,single,university.degree,no,yes,no,cellular,jul,tue,439,2,nonexistent,no
28,admin.,single,university.degree,no,yes,no,cellular,jun,mon,353,1,nonexistent,no
46,services,married,high.school,no,no,no,telephone,jul,wed,83,3,nonexistent,no
33,admin.,married,high.school,no,no,no,cellular,jul,wed,156,1,nonexistent,no
29,blue-collar,married,basic.9y,no,yes,yes,cellular,may,wed,98,2,failure,no
44,blue-collar,married,basic.6y,no,yes,yes,telephone,may,wed,344,1,nonexistent,no
31,blue-collar,single,high.school,no,no,no,cellular,nov,thu,184,1,nonexistent,no
55,management,married,professional.course,unknown,yes,no,cellular,jul,thu,241,4,nonexistent,no
55,services,married,high.school,unknown,no,no,cellular,may,fri,310,1,nonexistent,no
48,admin.,divorced,high.school,no,yes,no,telephone,may,wed,36,1,nonexistent,no
37,management,married,university.degree,unknown,no,no,telephone,jun,fri,36,5,nonexistent,no
26,blue-collar,single,high.school,no,no,no,cellular,may,fri,550,3,nonexistent,yes
30,blue-collar,married,basic.9y,no,yes,no,cellular,jul,tue,336,5,nonexistent,no
36,admin.,single,university.degree,no,yes,no,cellular,nov,wed,152,1,nonexistent,no
41,entrepreneur,divorced,professional.course,no,yes,no,cellular,jul,thu,99,1,nonexistent,no
49,blue-collar,married,high.school,unknown,no,no,cellular,aug,thu,189,1,nonexistent,no
29,admin.,single,university.degree,no,no,no,cellular,jul,thu,36,5,nonexistent,no
37,services,married,high.school,no,no,no,cellular,jul,mon,221,2,nonexistent,no
36,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,wed,155,1,nonexistent,no
37,blue-collar,married,basic.9y,unknown,no,no,cellular,may,wed,138,1,nonexistent,no
38,admin.,married,university.degree,no,no,no,cellular,aug,thu,36,5,nonexistent,no
27,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,wed,235,1,nonexistent,no
55,housemaid,married,basic.4y,unknown,no,no,telephone,may,thu,324,3,nonexistent,no
55,admin.,married,professional.course,no,yes,no,cellular,apr,thu,98,4,failure,no
43,technician,single,professional.course,no,yes,no,telephone,may,wed,207,3,nonexistent,no
48,admin.,divorced,university.degree,no,no,no,cellular,aug,thu,544,1,nonexistent,yes
42,admin.,married,basic.6y,no,no,no,telephone,jul,tue,340,1,nonexistent,no
46,blue-collar,married,basic.4y,no,no,no,cellular,apr,thu,357,2,nonexistent,no
46,admin.,divorced,university.degree,no,no,no,telephone,may,mon,134,3,nonexistent,no
44,blue-collar,married,unknown,no,yes,no,cellular,aug,wed,140,2,nonexistent,no
33,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,fri,550,2,nonexistent,yes
55,blue-collar,married,basic.9y,no,no,no,cellular,jul,wed,70,5,nonexistent,no
38,technician,single,high.school,unknown,yes,yes,cellular,may,thu,550,1,nonexistent,no
26,admin.,married,high.school,no,yes,no,telephone,jun,tue,266,2,nonexistent,no
33,admin.,single,university.degree,no,no,no,telephone,jun,mon,335,2,nonexistent,no
50,technician,divorced,basic.9y,no,no,yes,telephone,may,thu,48,5,nonexistent,no
31,admin.,married,university.degree,no,no,no,cellular,aug,thu,366,1,nonexistent,no
37,management,married,university.degree,unknown,no,no,cellular,aug,wed,168,2,nonexistent,no
43,self-employed,divorced,university.degree,no,no,no,telephone,aug,mon,156,1,nonexistent,no
55,entrepreneur,married,university.degree,no,no,no,telephone,jun,tue,36,3,nonexistent,no
26,housemaid,married,basic.4y,no,no,no,cellular,jul,thu,550,1,nonexistent,no
32,blue-collar,married,basic.9y,no,no,no,cellular,jul,thu,176,1,nonexistent,no
30,admin.,married,university.degree,no,no,no,cellular,aug,mon,160,1,nonexistent,no
34,services,married,high.school,unknown,yes,yes,telephone,may,tue,441,5,nonexistent,no
32,admin.,married,university.degree,no,no,no,cellular,aug,tue,550,3,nonexistent,no
34,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,142,2,nonexistent,no
30,technician,single,professional.course,no,no,no,telephone,jun,tue,36,1,nonexistent,no
33,services,married,basic.9y,no,no,no,cellular,may,thu,225,3,failure,no
47,management,single,university.degree,unknown,yes,no,cellular,jul,mon,106,2,nonexistent,no
44,admin.,married,university.degree,no,yes,no,cellular,jun,fri,133,1,nonexistent,no
40,management,married,university.degree,no,no,no,cellular,may,thu,245,1,nonexistent,no
36,unemployed,divorced,high.school,no,yes,no,cellular,nov,mon,55,1,nonexistent,no
55,admin.,married,university.degree,no,no,no,telephone,jun,wed,550,3,nonexistent,yes
55,housemaid,married,basic.4y,no,yes,no,telephone,may,wed,181,1,nonexistent,no
43,management,married,basic.9y,no,yes,yes,cellular,aug,fri,233,2,nonexistent,no
41,blue-collar,married,basic.4y,no,yes,no,cellular,jul,mon,107,2,nonexistent,no
48,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,99,1,nonexistent,no
34,admin.,single,university.degree,no,yes,no,cellular,aug,tue,174,2,nonexistent,no
32,admin.,single,university.degree,no,yes,no,cellular,aug,mon,340,3,nonexistent,no
41,self-employed,married,university.degree,no,yes,no,cellular,aug,tue,92,1,nonexistent,no
31,technician,married,university.degree,no,no,no,telephone,nov,mon,57,4,nonexistent,no
55,blue-collar,married,basic.9y,unknown,yes,yes,telephone,jun,thu,258,2,nonexistent,no
55,admin.,single,university.degree,no,no,yes,telephone,jun,wed,111,3,nonexistent,no
34,technician,married,professional.course,no,yes,yes,telephone,may,fri,224,3,nonexistent,no
33,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,210,1,nonexistent,no
27,admin.,single,university.degree,no,yes,yes,cellular,sep,wed,345,1,nonexistent,yes
53,management,married,university.degree,unknown,yes,no,telephone,may,tue,186,1,nonexistent,no
36,services,single,basic.9y,no,yes,no,cellular,may,fri,501,2,nonexistent,yes
55,services,married,high.school,unknown,no,yes,cellular,jul,thu,550,1,nonexistent,no
26,admin.,single,university.degree,no,yes,no,telephone,jul,mon,484,1,failure,yes
45,management,married,professional.course,no,no,no,telephone,may,mon,98,2,nonexistent,no
32,admin.,married,university.degree,unknown,yes,no,cellular,aug,fri,138,1,nonexistent,no
41,admin.,married,basic.9y,unknown,no,no,cellular,jul,fri,550,3,nonexistent,no
30,admin.,single,university.degree,no,no,no,telephone,jul,wed,84,3,nonexistent,no
29,admin.,single,university.degree,no,yes,yes,cellular,jun,thu,449,1,nonexistent,yes
54,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,thu,422,2,nonexistent,no
32,admin.,single,university.degree,no,no,no,telephone,may,fri,188,2,nonexistent,no
41,blue-collar,single,basic.9y,unknown,no,no,telephone,may,wed,194,4,nonexistent,no
32,student,single,university.degree,no,yes,no,cellular,jun,mon,197,2,failure,no
50,management,married,university.degree,no,no,no,telephone,sep,tue,84,1,nonexistent,no
26,housemaid,married,basic.4y,no,yes,no,cellular,jul,thu,550,1,nonexistent,no
26,student,single,high.school,no,no,no,telephone,may,fri,97,1,nonexistent,no
49,housemaid,married,professional.course,no,yes,no,telephone,jul,thu,550,2,nonexistent,no
54,admin.,married,university.degree,no,yes,no,cellular,aug,fri,91,2,success,yes
30,admin.,married,high.school,no,no,no,telephone,may,fri,199,2,nonexistent,no
36,admin.,married,university.degree,no,no,no,cellular,may,tue,550,4,nonexistent,yes
28,admin.,married,high.school,no,no,no,telephone,may,mon,165,5,nonexistent,no
48,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,mon,153,5,nonexistent,no
36,technician,single,professional.course,no,no,yes,cellular,aug,fri,66,4,nonexistent,no
28,student,single,high.school,no,yes,no,cellular,jul,mon,250,2,success,yes
33,admin.,married,university.degree,no,yes,no,cellular,aug,fri,36,5,nonexistent,no
31,admin.,married,university.degree,no,yes,no,cellular,aug,thu,550,4,nonexistent,no
55,housemaid,divorced,basic.4y,unknown,no,no,cellular,mar,fri,288,3,nonexistent,yes
55,blue-collar,married,professional.course,no,no,no,cellular,nov,tue,244,2,nonexistent,no
55,management,married,university.degree,no,yes,no,cellular,aug,fri,527,4,nonexistent,no
30,admin.,single,university.degree,unknown,no,no,cellular,aug,thu,272,1,nonexistent,no
45,admin.,divorced,basic.6y,no,no,yes,telephone,jul,mon,296,1,nonexistent,no
36,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,204,5,nonexistent,no
37,admin.,married,high.school,no,no,no,cellular,nov,mon,148,2,nonexistent,no
26,services,single,high.school,unknown,yes,no,cellular,may,thu,550,1,nonexistent,no
32,self-employed,married,basic.9y,no,yes,no,cellular,may,thu,374,2,nonexistent,no
55,unknown,married,unknown,no,no,no,cellular,aug,wed,198,1,success,yes
53,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,550,1,nonexistent,no
38,technician,married,professional.course,no,no,no,telephone,may,wed,127,2,nonexistent,no
32,technician,married,university.degree,no,no,no,telephone,sep,wed,550,3,nonexistent,no
44,housemaid,married,university.degree,no,no,no,cellular,jun,mon,223,1,failure,no
39,admin.,single,unknown,no,no,no,cellular,nov,fri,188,2,nonexistent,no
33,admin.,married,university.degree,no,yes,yes,cellular,nov,wed,54,5,nonexistent,no
53,management,married,basic.4y,no,yes,no,cellular,nov,wed,64,5,nonexistent,no
49,services,married,unknown,no,no,no,telephone,aug,fri,104,1,nonexistent,no
34,blue-collar,married,professional.course,no,yes,yes,cellular,may,fri,36,5,nonexistent,no
31,technician,married,university.degree,no,yes,yes,cellular,jul,mon,385,5,nonexistent,yes
35,self-employed,single,professional.course,no,yes,no,cellular,nov,mon,128,2,nonexistent,no
34,blue-collar,married,basic.6y,no,yes,no,cellular,may,tue,137,1,nonexistent,no
44,technician,married,high.school,no,yes,yes,cellular,aug,fri,390,2,nonexistent,no
36,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,166,2,nonexistent,no
55,retired,married,professional.course,no,yes,no,cellular,aug,fri,282,3,nonexistent,no
41,services,married,high.school,no,unknown,unknown,telephone,jun,wed,550,1,nonexistent,yes
29,admin.,single,university.degree,no,yes,yes,cellular,nov,thu,60,1,nonexistent,no
40,admin.,married,professional.course,unknown,yes,no,telephone,may,tue,81,1,nonexistent,no
46,admin.,divorced,university.degree,no,yes,yes,telephone,may,tue,230,1,nonexistent,no
32,blue-collar,married,basic.4y,no,yes,no,cellular,jul,mon,51,2,nonexistent,no
53,admin.,married,university.degree,no,yes,no,cellular,nov,tue,409,2,nonexistent,yes
35,technician,married,university.degree,unknown,no,no,telephone,may,wed,550,1,nonexistent,no
48,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,284,2,nonexistent,no
33,technician,single,university.degree,no,no,no,telephone,aug,fri,57,1,nonexistent,no
33,technician,single,professional.course,no,yes,no,cellular,aug,fri,141,1,nonexistent,no
29,admin.,married,basic.9y,no,no,no,telephone,jun,tue,263,1,nonexistent,no
26,admin.,single,university.degree,no,no,no,cellular,may,tue,135,4,failure,no
38,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,fri,174,3,nonexistent,no
52,technician,married,basic.9y,no,no,no,telephone,may,fri,97,1,nonexistent,no
38,technician,married,university.degree,no,yes,no,cellular,jun,wed,171,1,nonexistent,no
33,admin.,single,high.school,no,no,no,telephone,jun,wed,187,2,nonexistent,no
55,blue-collar,married,basic.9y,no,no,no,cellular,apr,thu,332,2,failure,no
32,admin.,single,university.degree,no,yes,no,cellular,sep,mon,550,4,nonexistent,no
34,admin.,married,university.degree,no,no,no,telephone,jun,fri,64,1,nonexistent,no
26,services,single,high.school,no,yes,no,cellular,jul,fri,172,2,nonexistent,no
40,blue-collar,married,high.school,no,yes,no,telephone,may,thu,183,1,nonexistent,no
53,self-employed,married,university.degree,no,no,no,telephone,may,mon,396,3,nonexistent,no
55,admin.,married,high.school,no,no,no,cellular,jun,mon,180,1,nonexistent,no
51,admin.,divorced,university.degree,no,yes,no,cellular,aug,thu,218,5,nonexistent,no
51,technician,divorced,professional.course,no,yes,no,cellular,aug,thu,158,3,nonexistent,no
43,admin.,divorced,high.school,no,yes,no,cellular,apr,thu,448,2,failure,yes
35,blue-collar,divorced,basic.4y,unknown,no,no,telephone,may,wed,44,1,nonexistent,no
34,unemployed,single,university.degree,no,no,no,telephone,may,wed,115,3,nonexistent,no
27,services,single,high.school,unknown,yes,yes,telephone,jun,fri,36,5,nonexistent,no
54,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,tue,439,3,nonexistent,no
48,technician,married,professional.course,no,no,no,telephone,jul,tue,316,3,nonexistent,no
41,admin.,single,high.school,no,no,yes,telephone,may,fri,96,2,nonexistent,no
26,blue-collar,married,basic.4y,no,no,no,telephone,jun,wed,94,1,nonexistent,no
50,blue-collar,married,basic.9y,no,yes,yes,cellular,nov,mon,36,3,nonexistent,no
37,technician,single,professional.course,no,no,no,cellular,aug,thu,36,5,nonexistent,no
41,technician,married,professional.course,no,yes,no,cellular,aug,tue,127,1,nonexistent,no
48,unemployed,married,professional.course,no,no,no,cellular,may,wed,317,1,success,yes
35,blue-collar,divorced,basic.9y,no,no,no,telephone,jun,mon,138,4,nonexistent,no
45,self-employed,married,high.school,no,yes,no,cellular,may,thu,36,2,nonexistent,no
32,blue-collar,married,high.school,no,yes,no,cellular,may,wed,394,3,nonexistent,yes
55,technician,married,university.degree,unknown,no,yes,telephone,may,mon,76,5,nonexistent,no
28,blue-collar,single,basic.9y,no,no,no,telephone,may,fri,489,2,nonexistent,no
43,admin.,single,university.degree,no,no,yes,cellular,aug,wed,550,5,nonexistent,yes
